1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000001e+00 1.000001e+00 1.000002e+00 1.000005e+00 1.000010e+00 1.000019e+00 1.000036e+00 1.000067e+00 1.000123e+00 1.000223e+00 1.000394e+00 1.000682e+00 1.001159e+00 1.001930e+00 1.003151e+00 1.005042e+00 1.007907e+00 1.012155e+00 1.018316e+00 1.027052e+00 1.039164e+00 1.055576e+00 1.077305e+00 1.105399e+00 1.140858e+00 1.184520e+00 1.236928e+00 1.298197e+00 1.367879e+00 1.444858e+00 1.527292e+00 1.612626e+00 1.697676e+00 1.778801e+00 1.852144e+00 1.913931e+00 1.960789e+00 1.990050e+00 2.000000e+00 1.990050e+00 1.960789e+00 1.913931e+00 1.852144e+00 1.778801e+00 1.697676e+00 1.612626e+00 1.527292e+00 1.444858e+00 1.367879e+00 1.298197e+00 1.236928e+00 1.184520e+00 1.140858e+00 1.105399e+00 1.077305e+00 1.055576e+00 1.039164e+00 1.027052e+00 1.018316e+00 1.012155e+00 1.007907e+00 1.005042e+00 1.003151e+00 1.001930e+00 1.001159e+00 1.000682e+00 1.000394e+00 1.000223e+00 1.000123e+00 1.000067e+00 1.000036e+00 1.000019e+00 1.000010e+00 1.000005e+00 1.000002e+00 1.000001e+00 1.000001e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000001e+00 1.000002e+00 1.000004e+00 1.000008e+00 1.000015e+00 1.000030e+00 1.000056e+00 1.000104e+00 1.000189e+00 1.000336e+00 1.000588e+00 1.001006e+00 1.001690e+00 1.002781e+00 1.004488e+00 1.007101e+00 1.011021e+00 1.016780e+00 1.025069e+00 1.036764e+00 1.052944e+00 1.074905e+00 1.104158e+00 1.142410e+00 1.191511e+00 1.253360e+00 1.329715e+00 1.421883e+00 1.530229e+00 1.653470e+00 1.787813e+00 1.926138e+00 2.057629e+00 2.168367e+00 2.243301e+00 2.269524e+00 2.240072e+00 2.156841e+00 2.031165e+00 1.881401e+00 1.728184e+00 1.589135e+00 1.475057e+00 1.388836e+00 1.326971e+00 1.282562e+00 1.248329e+00 1.218641e+00 1.190270e+00 1.162136e+00 1.134569e+00 1.108519e+00 1.084971e+00 1.064615e+00 1.047752e+00 1.034323e+00 1.024015e+00 1.016368e+00 1.010875e+00 1.007048e+00 1.004457e+00 1.002752e+00 1.001659e+00 1.000977e+00 1.000562e+00 1.000316e+00 1.000173e+00 1.000093e+00 1.000049e+00 1.000025e+00 1.000012e+00 1.000006e+00 1.000003e+00 1.000001e+00 1.000001e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000001e+00 1.000001e+00 1.000003e+00 1.000006e+00 1.000012e+00 1.000024e+00 1.000045e+00 1.000085e+00 1.000157e+00 1.000284e+00 1.000503e+00 1.000872e+00 1.001482e+00 1.002469e+00 1.004032e+00 1.006458e+00 1.010145e+00 1.015637e+00 1.023659e+00 1.035159e+00 1.051359e+00 1.073806e+00 1.104446e+00 1.145692e+00 1.200522e+00 1.272546e+00 1.366035e+00 1.485799e+00 1.636756e+00 1.822955e+00 2.045803e+00 2.301381e+00 2.577137e+00 2.848883e+00 3.079702e+00 3.222673e+00 3.228920e+00 3.061089e+00 2.709730e+00 2.206497e+00 1.625310e+00 1.065150e+00 6.183064e-01 3.396793e-01 2.339249e-01 2.649827e-01 3.784380e-01 5.228994e-01 6.620566e-01 7.768770e-01 8.618366e-01 9.194358e-01 9.555739e-01 9.766127e-01 9.879422e-01 9.935415e-01 9.960602e-01 9.971056e-01 9.975584e-01 9.978417e-01 9.981183e-01 9.984222e-01 9.987361e-01 9.990324e-01 9.992900e-01 9.994991e-01 9.996593e-01 9.997759e-01 9.998572e-01 9.999116e-01 9.999468e-01 9.999689e-01 9.999823e-01 9.999901e-01 9.999946e-01 9.999972e-01 9.999985e-01 9.999993e-01 9.999996e-01 9.999998e-01 9.999999e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000001e+00 1.000002e+00 1.000004e+00 1.000008e+00 1.000016e+00 1.000032e+00 1.000061e+00 1.000114e+00 1.000209e+00 1.000375e+00 1.000662e+00 1.001143e+00 1.001936e+00 1.003213e+00 1.005227e+00 1.008341e+00 1.013055e+00 1.020054e+00 1.030252e+00 1.044854e+00 1.065429e+00 1.094012e+00 1.133233e+00 1.186494e+00 1.258188e+00 1.353953e+00 1.480873e+00 1.647475e+00 1.863207e+00 2.136962e+00 2.474224e+00 2.872814e+00 3.317907e+00 3.777620e+00 4.200316e+00 4.513830e+00 4.626078e+00 4.427673e+00 3.803489e+00 2.675153e+00 1.102308e+00 -6.102855e-01 -1.996637e+00 -2.726266e+00 -2.775429e+00 -2.339359e+00 -1.672346e+00 -9.817152e-01 -3.880645e-01 6.661822e-02 3.890646e-01 6.061190e-01 7.472241e-01 8.369778e-01 8.934727e-01 9.290579e-01 9.517457e-01 9.665408e-01 9.764775e-01 9.833566e-01 9.882379e-01 9.917529e-01 9.942931e-01 9.961173e-01 9.974096e-01 9.983079e-01 9.989189e-01 9.993247e-01 9.995876e-01 9.997539e-01 9.998564e-01 9.999181e-01 9.999543e-01 9.999750e-01 9.999867e-01 9.999930e-01 9.999964e-01 9.999982e-01 9.999991e-01 9.999996e-01 9.999998e-01 9.999999e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000001e+00 1.000001e+00 1.000002e+00 1.000005e+00 1.000010e+00 1.000020e+00 1.000039e+00 1.000074e+00 1.000138e+00 1.000252e+00 1.000453e+00 1.000797e+00 1.001374e+00 1.002322e+00 1.003845e+00 1.006243e+00 1.009940e+00 1.015527e+00 1.023807e+00 1.035857e+00 1.053102e+00 1.077416e+00 1.111256e+00 1.157856e+00 1.221483e+00 1.307770e+00 1.424079e+00 1.579769e+00 1.786086e+00 2.055170e+00 2.397663e+00 2.818812e+00 3.313953e+00 3.865022e+00 4.439114e+00 4.988384e+00 5.449205e+00 5.736924e+00 5.726091e+00 5.183560e+00 3.571845e+00 -1.243947e-01 -5.367699e+00 -8.658781e+00 -9.461648e+00 -8.857977e+00 -7.497335e+00 -5.749226e+00 -3.927819e+00 -2.330283e+00 -1.130737e+00 -3.270474e-01 1.779099e-01 4.867265e-01 6.746052e-01 7.896926e-01 8.612273e-01 9.066129e-01 9.361310e-01 9.558418e-01 9.693276e-01 9.787283e-01 9.853522e-01 9.900300e-01 9.933155e-01 9.955964e-01 9.971544e-01 9.981983e-01 9.988831e-01 9.993223e-01 9.995975e-01 9.997661e-01 9.998670e-01 9.999260e-01 9.999597e-01 9.999785e-01 9.999888e-01 9.999943e-01 9.999971e-01 9.999986e-01 9.999993e-01 9.999997e-01 9.999999e-01 9.999999e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000001e+00 1.000001e+00 1.000003e+00 1.000006e+00 1.000012e+00 1.000023e+00 1.000044e+00 1.000085e+00 1.000158e+00 1.000289e+00 1.000518e+00 1.000910e+00 1.001566e+00 1.002642e+00 1.004368e+00 1.007082e+00 1.011259e+00 1.017563e+00 1.026895e+00 1.040465e+00 1.059876e+00 1.087247e+00 1.125376e+00 1.177972e+00 1.249967e+00 1.347902e+00 1.480296e+00 1.657794e+00 1.892650e+00 2.196973e+00 2.579484e+00 3.041573e+00 3.574436e+00 4.158390e+00 4.763459e+00 5.349617e+00 5.866304e+00 6.250395e+00 6.414855e+00 6.182526e+00 4.788597e+00 -3.485498e+00 -1.212743e+01 -1.305772e+01 -1.258824e+01 -1.154730e+01 -1.016656e+01 -8.567162e+00 -6.791344e+00 -4.851914e+00 -2.928417e+00 -1.395978e+00 -4.092419e-01 1.634003e-01 4.897711e-01 6.792428e-01 7.925459e-01 8.625263e-01 9.071685e-01 9.365261e-01 9.563437e-01 9.699864e-01 9.794876e-01 9.861268e-01 9.907471e-01 9.939298e-01 9.960902e-01 9.975305e-01 9.984717e-01 9.990737e-01 9.994503e-01 9.996806e-01 9.998183e-01 9.998988e-01 9.999448e-01 9.999705e-01 9.999846e-01 9.999921e-01 9.999960e-01 9.999981e-01 9.999991e-01 9.999996e-01 9.999998e-01 9.999999e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000001e+00 1.000001e+00 1.000003e+00 1.000006e+00 1.000013e+00 1.000025e+00 1.000049e+00 1.000094e+00 1.000175e+00 1.000320e+00 1.000573e+00 1.001006e+00 1.001729e+00 1.002913e+00 1.004812e+00 1.007792e+00 1.012376e+00 1.019284e+00 1.029500e+00 1.044343e+00 1.065562e+00 1.095473e+00 1.137138e+00 1.194627e+00 1.273347e+00 1.380426e+00 1.524998e+00 1.718104e+00 1.971668e+00 2.296145e+00 2.697189e+00 3.172873e+00 3.712860e+00 4.298860e+00 4.904525e+00 5.494503e+00 6.024087e+00 6.440098e+00 6.679381e+00 6.640748e+00 5.824737e+00 -1.007965e+01 -1.356030e+01 -1.355744e+01 -1.291560e+01 -1.185418e+01 -1.053206e+01 -9.084345e+00 -7.602371e+00 -6.099480e+00 -4.480095e+00 -2.711723e+00 -1.194466e+00 -2.435827e-01 2.763404e-01 5.604999e-01 7.224124e-01 8.190693e-01 8.792874e-01 9.182172e-01 9.441555e-01 9.618255e-01 9.740265e-01 9.824929e-01 9.883524e-01 9.923717e-01 9.950916e-01 9.969012e-01 9.980822e-01 9.988371e-01 9.993093e-01 9.995983e-01 9.997712e-01 9.998724e-01 9.999303e-01 9.999627e-01 9.999805e-01 9.999900e-01 9.999950e-01 9.999975e-01 9.999988e-01 9.999994e-01 9.999997e-01 9.999999e-01 9.999999e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000001e+00 1.000002e+00 1.000003e+00 1.000007e+00 1.000014e+00 1.000028e+00 1.000054e+00 1.000102e+00 1.000191e+00 1.000348e+00 1.000622e+00 1.001091e+00 1.001874e+00 1.003154e+00 1.005204e+00 1.008419e+00 1.013357e+00 1.020794e+00 1.031781e+00 1.047729e+00 1.070509e+00 1.102596e+00 1.147261e+00 1.208838e+00 1.293058e+00 1.407380e+00 1.561153e+00 1.765228e+00 2.030542e+00 2.365588e+00 2.773673e+00 3.251515e+00 3.789385e+00 4.371070e+00 4.972524e+00 5.560295e+00 6.091548e+00 6.516392e+00 6.780690e+00 6.818469e+00 6.381952e+00 -1.261750e+01 -1.368936e+01 -1.360533e+01 -1.295078e+01 -1.189161e+01 -1.058184e+01 -9.162977e+00 -7.746609e+00 -6.395760e+00 -5.093943e+00 -3.693105e+00 -2.089799e+00 -7.498011e-01 2.589479e-02 4.305979e-01 6.495221e-01 7.753853e-01 8.518407e-01 9.004230e-01 9.323982e-01 9.539836e-01 9.687857e-01 9.790038e-01 9.860486e-01 9.908684e-01 9.941246e-01 9.962892e-01 9.977016e-01 9.986047e-01 9.991702e-01 9.995165e-01 9.997241e-01 9.998458e-01 9.999156e-01 9.999547e-01 9.999762e-01 9.999878e-01 9.999938e-01 9.999970e-01 9.999985e-01 9.999993e-01 9.999997e-01 9.999999e-01 9.999999e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000001e+00 1.000002e+00 1.000004e+00 1.000008e+00 1.000015e+00 1.000030e+00 1.000058e+00 1.000110e+00 1.000205e+00 1.000374e+00 1.000668e+00 1.001169e+00 1.002007e+00 1.003375e+00 1.005563e+00 1.008992e+00 1.014254e+00 1.022170e+00 1.033854e+00 1.050798e+00 1.074976e+00 1.108996e+00 1.156293e+00 1.221401e+00 1.310256e+00 1.430475e+00 1.591361e+00 1.803281e+00 2.076043e+00 2.416540e+00 2.826812e+00 3.303540e+00 3.838174e+00 4.416002e+00 5.014076e+00 5.599609e+00 6.130360e+00 6.557561e+00 6.830211e+00 6.894867e+00 6.595119e+00 -1.286726e+01 -1.369950e+01 -1.361193e+01 -1.295889e+01 -1.190232e+01 -1.059620e+01 -9.183314e+00 -7.779829e+00 -6.463893e+00 -5.263574e+00 -4.118723e+00 -2.814006e+00 -1.331285e+00 -2.692431e-01 2.861808e-01 5.723767e-01 7.305529e-01 8.241731e-01 8.826668e-01 9.207295e-01 9.462193e-01 9.635985e-01 9.755465e-01 9.837608e-01 9.893709e-01 9.931578e-01 9.956747e-01 9.973177e-01 9.983693e-01 9.990285e-01 9.994329e-01 9.996757e-01 9.998183e-01 9.999003e-01 9.999464e-01 9.999718e-01 9.999854e-01 9.999926e-01 9.999963e-01 9.999982e-01 9.999992e-01 9.999996e-01 9.999998e-01 9.999999e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000001e+00 1.000002e+00 1.000004e+00 1.000008e+00 1.000016e+00 1.000032e+00 1.000062e+00 1.000118e+00 1.000219e+00 1.000399e+00 1.000711e+00 1.001244e+00 1.002133e+00 1.003583e+00 1.005902e+00 1.009532e+00 1.015097e+00 1.023460e+00 1.035794e+00 1.053660e+00 1.079125e+00 1.114910e+00 1.164585e+00 1.232828e+00 1.325706e+00 1.450871e+00 1.617437e+00 1.835182e+00 2.112894e+00 2.456367e+00 2.867143e+00 3.342363e+00 3.874465e+00 4.449591e+00 5.045285e+00 5.629027e+00 6.158863e+00 6.586561e+00 6.862426e+00 6.937046e+00 6.657395e+00 -1.287500e+01 -1.369943e+01 -1.361498e+01 -1.296439e+01 -1.191027e+01 -1.060668e+01 -9.196632e+00 -7.797090e+00 -6.489434e+00 -5.315496e+00 -4.265477e+00 -3.213074e+00 -1.890838e+00 -6.101974e-01 1.240270e-01 4.896335e-01 6.838440e-01 7.958058e-01 8.646157e-01 9.089170e-01 9.383723e-01 9.583556e-01 9.720473e-01 9.814401e-01 9.878474e-01 9.921707e-01 9.950449e-01 9.969226e-01 9.981258e-01 9.988812e-01 9.993456e-01 9.996249e-01 9.997894e-01 9.998841e-01 9.999375e-01 9.999670e-01 9.999829e-01 9.999913e-01 9.999957e-01 9.999979e-01 9.999990e-01 9.999995e-01 9.999998e-01 9.999999e-01 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 
